bearing_id,condition_id,n_points,mae,rmse,spearman,late_mae,monotonic_violation_rate,model,feature_setting,K,protocol,split_name,best_params,num_features
C1_Bearing1_3,C1,119,0.10827924831997321,0.12170262287304302,0.9462469733656176,0.09187112860187578,0.2796610169491525,TCN,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",30
C1_Bearing1_4,C1,83,0.17078541314610876,0.2036554946759095,0.26617270475630744,0.21641382023792816,0.5,TCN,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",30
C1_Bearing1_5,C1,13,0.03169298564227155,0.07740808571617284,0.9945054945054945,0.03169298564227155,0.08333333333333333,TCN,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""dropout"": 0.1, ""hidden_dim"": 64, ""kernel_size"": 3, ""levels"": 2, ""lr"": 0.001, ""weight_decay"": 0.0001}",30
C1_Bearing1_1,C1,84,0.14519515154617174,0.1655059850983332,0.9429786372380279,0.11821715906262398,0.3614457831325301,Transformer,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C1_Bearing1_2,C1,122,0.27844466466349777,0.326704061700663,0.8426348468876912,0.110889849223895,0.2727272727272727,Transformer,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C1_Bearing1_3,C1,119,0.13786014927034618,0.16256263869641993,0.8858068651189289,0.0954982388454179,0.2966101694915254,Transformer,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C1_Bearing1_4,C1,83,0.242213694681694,0.2944492374559557,-0.8016665967003904,0.392983912339283,0.5609756097560976,Transformer,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C1_Bearing1_5,C1,13,0.2967591049292913,0.32689253118662687,0.989010989010989,0.2967591049292913,0.16666666666666666,Transformer,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""d_model"": 64, ""dim_feedforward"": 128, ""dropout"": 0.1, ""lr"": 0.0005, ""nhead"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}",30
C1_Bearing1_1,C1,84,0.13734005786301123,0.1755382512476979,0.7267186392629341,0.041552910228838794,0.42168674698795183,latent_ode,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C1_Bearing1_2,C1,122,0.1617984776804987,0.19392741755719575,0.9659375919053865,0.11979567047092132,0.4628099173553719,latent_ode,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C1_Bearing1_3,C1,119,0.07404184961268882,0.08853198384089817,0.9086241276171487,0.06196262019996842,0.4322033898305085,latent_ode,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
C1_Bearing1_4,C1,83,0.1392425877345075,0.18771553176165218,0.40863103983879767,0.22271589262763392,0.36585365853658536,latent_ode,selected_top30,40,cross_condition,cross_train_C2_C3_test_C1,"{""latent_dim"": 8, ""lr"": 0.001, ""smooth_weight"": 0.0001, ""weight_decay"": 0.0001}",30
